mineID,commodity_code,commodity_name,source_column,source_raw_value,status,confirmed_present
559,Ag,Silver,metalMinedSilver,1.0,present,True
560,Ag,Silver,metalMinedSilver,0.0,absent,False
561,Ag,Silver,metalMinedSilver,0.0,absent,False
563,Ag,Silver,metalMinedSilver,0.0,absent,False
564,Ag,Silver,metalMinedSilver,0.0,absent,False
565,Ag,Silver,metalMinedSilver,0.0,absent,False
566,Ag,Silver,metalMinedSilver,0.0,absent,False
567,Ag,Silver,metalMinedSilver,0.0,absent,False
568,Ag,Silver,metalMinedSilver,0.0,absent,False
569,Ag,Silver,metalMinedSilver,0.0,absent,False
570,Ag,Silver,metalMinedSilver,0.0,absent,False
571,Ag,Silver,metalMinedSilver,0.0,absent,False
572,Ag,Silver,metalMinedSilver,0.0,absent,False
573,Ag,Silver,metalMinedSilver,0.0,absent,False
574,Ag,Silver,metalMinedSilver,1.0,present,True
575,Ag,Silver,metalMinedSilver,0.0,absent,False
576,Ag,Silver,metalMinedSilver,0.0,absent,False
577,Ag,Silver,metalMinedSilver,0.0,absent,False
578,Ag,Silver,metalMinedSilver,0.0,absent,False
579,Ag,Silver,metalMinedSilver,1.0,present,True
580,Ag,Silver,metalMinedSilver,0.0,absent,False
581,Ag,Silver,metalMinedSilver,1.0,present,True
582,Ag,Silver,metalMinedSilver,1.0,present,True
583,Ag,Silver,metalMinedSilver,0.0,absent,False
584,Ag,Silver,metalMinedSilver,0.0,absent,False
585,Ag,Silver,metalMinedSilver,0.0,absent,False
586,Ag,Silver,metalMinedSilver,0.0,absent,False
587,Ag,Silver,metalMinedSilver,1.0,present,True
588,Ag,Silver,metalMinedSilver,1.0,present,True
589,Ag,Silver,metalMinedSilver,1.0,present,True
590,Ag,Silver,metalMinedSilver,0.0,absent,False
591,Ag,Silver,metalMinedSilver,0.0,absent,False
592,Ag,Silver,metalMinedSilver,0.0,absent,False
593,Ag,Silver,metalMinedSilver,0.0,absent,False
594,Ag,Silver,metalMinedSilver,0.0,absent,False
595,Ag,Silver,metalMinedSilver,0.0,absent,False
596,Ag,Silver,metalMinedSilver,1.0,present,True
597,Ag,Silver,metalMinedSilver,0.0,absent,False
598,Ag,Silver,metalMinedSilver,1.0,present,True
599,Ag,Silver,metalMinedSilver,1.0,present,True
601,Ag,Silver,metalMinedSilver,0.0,absent,False
602,Ag,Silver,metalMinedSilver,1.0,present,True
603,Ag,Silver,metalMinedSilver,0.0,absent,False
604,Ag,Silver,metalMinedSilver,0.0,absent,False
605,Ag,Silver,metalMinedSilver,0.0,absent,False
606,Ag,Silver,metalMinedSilver,0.0,absent,False
607,Ag,Silver,metalMinedSilver,0.0,absent,False
608,Ag,Silver,metalMinedSilver,0.0,absent,False
609,Ag,Silver,metalMinedSilver,0.0,absent,False
610,Ag,Silver,metalMinedSilver,1.0,present,True
612,Ag,Silver,metalMinedSilver,1.0,present,True
613,Ag,Silver,metalMinedSilver,1.0,present,True
614,Ag,Silver,metalMinedSilver,1.0,present,True
615,Ag,Silver,metalMinedSilver,1.0,present,True
616,Ag,Silver,metalMinedSilver,0.0,absent,False
617,Ag,Silver,metalMinedSilver,0.0,absent,False
618,Ag,Silver,metalMinedSilver,0.0,absent,False
619,Ag,Silver,metalMinedSilver,0.0,absent,False
620,Ag,Silver,metalMinedSilver,0.0,absent,False
623,Ag,Silver,metalMinedSilver,0.0,absent,False
624,Ag,Silver,metalMinedSilver,0.0,absent,False
625,Ag,Silver,metalMinedSilver,0.0,absent,False
626,Ag,Silver,metalMinedSilver,0.0,absent,False
627,Ag,Silver,metalMinedSilver,0.0,absent,False
629,Ag,Silver,metalMinedSilver,1.0,present,True
630,Ag,Silver,metalMinedSilver,0.0,absent,False
631,Ag,Silver,metalMinedSilver,0.0,absent,False
632,Ag,Silver,metalMinedSilver,0.0,absent,False
633,Ag,Silver,metalMinedSilver,0.0,absent,False
634,Ag,Silver,metalMinedSilver,1.0,present,True
635,Ag,Silver,metalMinedSilver,1.0,present,True
636,Ag,Silver,metalMinedSilver,0.0,absent,False
637,Ag,Silver,metalMinedSilver,1.0,present,True
638,Ag,Silver,metalMinedSilver,0.0,absent,False
639,Ag,Silver,metalMinedSilver,0.0,absent,False
640,Ag,Silver,metalMinedSilver,1.0,present,True
641,Ag,Silver,metalMinedSilver,1.0,present,True
642,Ag,Silver,metalMinedSilver,1.0,present,True
643,Ag,Silver,metalMinedSilver,0.0,absent,False
644,Ag,Silver,metalMinedSilver,0.0,absent,False
645,Ag,Silver,metalMinedSilver,0.0,absent,False
646,Ag,Silver,metalMinedSilver,1.0,present,True
647,Ag,Silver,metalMinedSilver,0.0,absent,False
648,Ag,Silver,metalMinedSilver,0.0,absent,False
649,Ag,Silver,metalMinedSilver,0.0,absent,False
650,Ag,Silver,metalMinedSilver,1.0,present,True
651,Ag,Silver,metalMinedSilver,1.0,present,True
652,Ag,Silver,metalMinedSilver,1.0,present,True
653,Ag,Silver,metalMinedSilver,0.0,absent,False
654,Ag,Silver,metalMinedSilver,0.0,absent,False
655,Ag,Silver,metalMinedSilver,0.0,absent,False
656,Ag,Silver,metalMinedSilver,0.0,absent,False
657,Ag,Silver,metalMinedSilver,0.0,absent,False
658,Ag,Silver,metalMinedSilver,1.0,present,True
659,Ag,Silver,metalMinedSilver,0.0,absent,False
660,Ag,Silver,metalMinedSilver,1.0,present,True
661,Ag,Silver,metalMinedSilver,0.0,absent,False
662,Ag,Silver,metalMinedSilver,0.0,absent,False
663,Ag,Silver,metalMinedSilver,0.0,absent,False
664,Ag,Silver,metalMinedSilver,0.0,absent,False
665,Ag,Silver,metalMinedSilver,1.0,present,True
666,Ag,Silver,metalMinedSilver,0.0,absent,False
667,Ag,Silver,metalMinedSilver,0.0,absent,False
668,Ag,Silver,metalMinedSilver,0.0,absent,False
669,Ag,Silver,metalMinedSilver,1.0,present,True
670,Ag,Silver,metalMinedSilver,0.0,absent,False
671,Ag,Silver,metalMinedSilver,0.0,absent,False
672,Ag,Silver,metalMinedSilver,0.0,absent,False
673,Ag,Silver,metalMinedSilver,0.0,absent,False
674,Ag,Silver,metalMinedSilver,0.0,absent,False
675,Ag,Silver,metalMinedSilver,0.0,absent,False
676,Ag,Silver,metalMinedSilver,0.0,absent,False
677,Ag,Silver,metalMinedSilver,0.0,absent,False
678,Ag,Silver,metalMinedSilver,0.0,absent,False
680,Ag,Silver,metalMinedSilver,0.0,absent,False
681,Ag,Silver,metalMinedSilver,1.0,present,True
682,Ag,Silver,metalMinedSilver,0.0,absent,False
683,Ag,Silver,metalMinedSilver,1.0,present,True
684,Ag,Silver,metalMinedSilver,0.0,absent,False
686,Ag,Silver,metalMinedSilver,0.0,absent,False
687,Ag,Silver,metalMinedSilver,0.0,absent,False
688,Ag,Silver,metalMinedSilver,0.0,absent,False
689,Ag,Silver,metalMinedSilver,0.0,absent,False
690,Ag,Silver,metalMinedSilver,1.0,present,True
692,Ag,Silver,metalMinedSilver,0.0,absent,False
693,Ag,Silver,metalMinedSilver,0.0,absent,False
694,Ag,Silver,metalMinedSilver,0.0,absent,False
695,Ag,Silver,metalMinedSilver,0.0,absent,False
696,Ag,Silver,metalMinedSilver,0.0,absent,False
697,Ag,Silver,metalMinedSilver,1.0,present,True
698,Ag,Silver,metalMinedSilver,0.0,absent,False
699,Ag,Silver,metalMinedSilver,0.0,absent,False
700,Ag,Silver,metalMinedSilver,0.0,absent,False
701,Ag,Silver,metalMinedSilver,1.0,present,True
702,Ag,Silver,metalMinedSilver,1.0,present,True
703,Ag,Silver,metalMinedSilver,1.0,present,True
705,Ag,Silver,metalMinedSilver,0.0,absent,False
706,Ag,Silver,metalMinedSilver,0.0,absent,False
707,Ag,Silver,metalMinedSilver,0.0,absent,False
708,Ag,Silver,metalMinedSilver,0.0,absent,False
709,Ag,Silver,metalMinedSilver,0.0,absent,False
710,Ag,Silver,metalMinedSilver,0.0,absent,False
711,Ag,Silver,metalMinedSilver,1.0,present,True
712,Ag,Silver,metalMinedSilver,0.0,absent,False
713,Ag,Silver,metalMinedSilver,0.0,absent,False
715,Ag,Silver,metalMinedSilver,0.0,absent,False
716,Ag,Silver,metalMinedSilver,1.0,present,True
717,Ag,Silver,metalMinedSilver,0.0,absent,False
718,Ag,Silver,metalMinedSilver,1.0,present,True
719,Ag,Silver,metalMinedSilver,0.0,absent,False
720,Ag,Silver,metalMinedSilver,1.0,present,True
721,Ag,Silver,metalMinedSilver,0.0,absent,False
722,Ag,Silver,metalMinedSilver,0.0,absent,False
723,Ag,Silver,metalMinedSilver,0.0,absent,False
724,Ag,Silver,metalMinedSilver,0.0,absent,False
725,Ag,Silver,metalMinedSilver,0.0,absent,False
726,Ag,Silver,metalMinedSilver,0.0,absent,False
727,Ag,Silver,metalMinedSilver,0.0,absent,False
728,Ag,Silver,metalMinedSilver,0.0,absent,False
730,Ag,Silver,metalMinedSilver,0.0,absent,False
731,Ag,Silver,metalMinedSilver,1.0,present,True
732,Ag,Silver,metalMinedSilver,1.0,present,True
733,Ag,Silver,metalMinedSilver,0.0,absent,False
734,Ag,Silver,metalMinedSilver,1.0,present,True
735,Ag,Silver,metalMinedSilver,1.0,present,True
736,Ag,Silver,metalMinedSilver,0.0,absent,False
737,Ag,Silver,metalMinedSilver,0.0,absent,False
738,Ag,Silver,metalMinedSilver,0.0,absent,False
739,Ag,Silver,metalMinedSilver,0.0,absent,False
740,Ag,Silver,metalMinedSilver,0.0,absent,False
741,Ag,Silver,metalMinedSilver,1.0,present,True
742,Ag,Silver,metalMinedSilver,0.0,absent,False
743,Ag,Silver,metalMinedSilver,0.0,absent,False
744,Ag,Silver,metalMinedSilver,0.0,absent,False
745,Ag,Silver,metalMinedSilver,0.0,absent,False
746,Ag,Silver,metalMinedSilver,1.0,present,True
747,Ag,Silver,metalMinedSilver,1.0,present,True
748,Ag,Silver,metalMinedSilver,0.0,absent,False
749,Ag,Silver,metalMinedSilver,1.0,present,True
750,Ag,Silver,metalMinedSilver,1.0,present,True
752,Ag,Silver,metalMinedSilver,1.0,present,True
753,Ag,Silver,metalMinedSilver,0.0,absent,False
754,Ag,Silver,metalMinedSilver,0.0,absent,False
755,Ag,Silver,metalMinedSilver,0.0,absent,False
757,Ag,Silver,metalMinedSilver,0.0,absent,False
758,Ag,Silver,metalMinedSilver,0.0,absent,False
759,Ag,Silver,metalMinedSilver,0.0,absent,False
760,Ag,Silver,metalMinedSilver,0.0,absent,False
762,Ag,Silver,metalMinedSilver,0.0,absent,False
763,Ag,Silver,metalMinedSilver,0.0,absent,False
764,Ag,Silver,metalMinedSilver,0.0,absent,False
765,Ag,Silver,metalMinedSilver,1.0,present,True
767,Ag,Silver,metalMinedSilver,0.0,absent,False
768,Ag,Silver,metalMinedSilver,0.0,absent,False
769,Ag,Silver,metalMinedSilver,0.0,absent,False
770,Ag,Silver,metalMinedSilver,0.0,absent,False
772,Ag,Silver,metalMinedSilver,0.0,absent,False
773,Ag,Silver,metalMinedSilver,0.0,absent,False
774,Ag,Silver,metalMinedSilver,0.0,absent,False
775,Ag,Silver,metalMinedSilver,0.0,absent,False
776,Ag,Silver,metalMinedSilver,0.0,absent,False
777,Ag,Silver,metalMinedSilver,1.0,present,True
778,Ag,Silver,metalMinedSilver,0.0,absent,False
779,Ag,Silver,metalMinedSilver,0.0,absent,False
780,Ag,Silver,metalMinedSilver,0.0,absent,False
781,Ag,Silver,metalMinedSilver,0.0,absent,False
782,Ag,Silver,metalMinedSilver,0.0,absent,False
783,Ag,Silver,metalMinedSilver,0.0,absent,False
784,Ag,Silver,metalMinedSilver,0.0,absent,False
785,Ag,Silver,metalMinedSilver,1.0,present,True
786,Ag,Silver,metalMinedSilver,0.0,absent,False
787,Ag,Silver,metalMinedSilver,0.0,absent,False
788,Ag,Silver,metalMinedSilver,1.0,present,True
789,Ag,Silver,metalMinedSilver,0.0,absent,False
790,Ag,Silver,metalMinedSilver,0.0,absent,False
791,Ag,Silver,metalMinedSilver,0.0,absent,False
792,Ag,Silver,metalMinedSilver,1.0,present,True
793,Ag,Silver,metalMinedSilver,0.0,absent,False
794,Ag,Silver,metalMinedSilver,0.0,absent,False
795,Ag,Silver,metalMinedSilver,0.0,absent,False
796,Ag,Silver,metalMinedSilver,0.0,absent,False
797,Ag,Silver,metalMinedSilver,1.0,present,True
798,Ag,Silver,metalMinedSilver,1.0,present,True
799,Ag,Silver,metalMinedSilver,1.0,present,True
800,Ag,Silver,metalMinedSilver,0.0,absent,False
802,Ag,Silver,metalMinedSilver,0.0,absent,False
803,Ag,Silver,metalMinedSilver,1.0,present,True
805,Ag,Silver,metalMinedSilver,0.0,absent,False
806,Ag,Silver,metalMinedSilver,0.0,absent,False
807,Ag,Silver,metalMinedSilver,0.0,absent,False
808,Ag,Silver,metalMinedSilver,1.0,present,True
809,Ag,Silver,metalMinedSilver,0.0,absent,False
810,Ag,Silver,metalMinedSilver,1.0,present,True
811,Ag,Silver,metalMinedSilver,0.0,absent,False
812,Ag,Silver,metalMinedSilver,0.0,absent,False
813,Ag,Silver,metalMinedSilver,0.0,absent,False
814,Ag,Silver,metalMinedSilver,0.0,absent,False
816,Ag,Silver,metalMinedSilver,0.0,absent,False
817,Ag,Silver,metalMinedSilver,1.0,present,True
818,Ag,Silver,metalMinedSilver,0.0,absent,False
820,Ag,Silver,metalMinedSilver,0.0,absent,False
821,Ag,Silver,metalMinedSilver,0.0,absent,False
822,Ag,Silver,metalMinedSilver,0.0,absent,False
823,Ag,Silver,metalMinedSilver,0.0,absent,False
824,Ag,Silver,metalMinedSilver,0.0,absent,False
825,Ag,Silver,metalMinedSilver,0.0,absent,False
826,Ag,Silver,metalMinedSilver,0.0,absent,False
827,Ag,Silver,metalMinedSilver,0.0,absent,False
828,Ag,Silver,metalMinedSilver,0.0,absent,False
829,Ag,Silver,metalMinedSilver,0.0,absent,False
830,Ag,Silver,metalMinedSilver,1.0,present,True
831,Ag,Silver,metalMinedSilver,0.0,absent,False
832,Ag,Silver,metalMinedSilver,0.0,absent,False
833,Ag,Silver,metalMinedSilver,1.0,present,True
836,Ag,Silver,metalMinedSilver,1.0,present,True
837,Ag,Silver,metalMinedSilver,0.0,absent,False
838,Ag,Silver,metalMinedSilver,0.0,absent,False
839,Ag,Silver,metalMinedSilver,0.0,absent,False
840,Ag,Silver,metalMinedSilver,1.0,present,True
841,Ag,Silver,metalMinedSilver,0.0,absent,False
842,Ag,Silver,metalMinedSilver,0.0,absent,False
843,Ag,Silver,metalMinedSilver,0.0,absent,False
844,Ag,Silver,metalMinedSilver,0.0,absent,False
845,Ag,Silver,metalMinedSilver,0.0,absent,False
846,Ag,Silver,metalMinedSilver,0.0,absent,False
848,Ag,Silver,metalMinedSilver,0.0,absent,False
849,Ag,Silver,metalMinedSilver,0.0,absent,False
850,Ag,Silver,metalMinedSilver,0.0,absent,False
851,Ag,Silver,metalMinedSilver,0.0,absent,False
853,Ag,Silver,metalMinedSilver,0.0,absent,False
854,Ag,Silver,metalMinedSilver,0.0,absent,False
855,Ag,Silver,metalMinedSilver,1.0,present,True
856,Ag,Silver,metalMinedSilver,0.0,absent,False
857,Ag,Silver,metalMinedSilver,0.0,absent,False
859,Ag,Silver,metalMinedSilver,0.0,absent,False
860,Ag,Silver,metalMinedSilver,0.0,absent,False
865,Ag,Silver,metalMinedSilver,0.0,absent,False
866,Ag,Silver,metalMinedSilver,0.0,absent,False
867,Ag,Silver,metalMinedSilver,0.0,absent,False
868,Ag,Silver,metalMinedSilver,0.0,absent,False
869,Ag,Silver,metalMinedSilver,0.0,absent,False
870,Ag,Silver,metalMinedSilver,0.0,absent,False
871,Ag,Silver,metalMinedSilver,0.0,absent,False
872,Ag,Silver,metalMinedSilver,0.0,absent,False
873,Ag,Silver,metalMinedSilver,0.0,absent,False
875,Ag,Silver,metalMinedSilver,0.0,absent,False
876,Ag,Silver,metalMinedSilver,0.0,absent,False
878,Ag,Silver,metalMinedSilver,0.0,absent,False
879,Ag,Silver,metalMinedSilver,1.0,present,True
880,Ag,Silver,metalMinedSilver,0.0,absent,False
881,Ag,Silver,metalMinedSilver,1.0,present,True
882,Ag,Silver,metalMinedSilver,0.0,absent,False
884,Ag,Silver,metalMinedSilver,1.0,present,True
885,Ag,Silver,metalMinedSilver,1.0,present,True
886,Ag,Silver,metalMinedSilver,0.0,absent,False
887,Ag,Silver,metalMinedSilver,1.0,present,True
888,Ag,Silver,metalMinedSilver,0.0,absent,False
889,Ag,Silver,metalMinedSilver,1.0,present,True
890,Ag,Silver,metalMinedSilver,0.0,absent,False
893,Ag,Silver,metalMinedSilver,0.0,absent,False
895,Ag,Silver,metalMinedSilver,1.0,present,True
896,Ag,Silver,metalMinedSilver,1.0,present,True
897,Ag,Silver,metalMinedSilver,0.0,absent,False
899,Ag,Silver,metalMinedSilver,0.0,absent,False
900,Ag,Silver,metalMinedSilver,0.0,absent,False
901,Ag,Silver,metalMinedSilver,0.0,absent,False
902,Ag,Silver,metalMinedSilver,0.0,absent,False
904,Ag,Silver,metalMinedSilver,0.0,absent,False
905,Ag,Silver,metalMinedSilver,0.0,absent,False
906,Ag,Silver,metalMinedSilver,0.0,absent,False
908,Ag,Silver,metalMinedSilver,0.0,absent,False
909,Ag,Silver,metalMinedSilver,0.0,absent,False
910,Ag,Silver,metalMinedSilver,0.0,absent,False
911,Ag,Silver,metalMinedSilver,1.0,present,True
912,Ag,Silver,metalMinedSilver,0.0,absent,False
913,Ag,Silver,metalMinedSilver,1.0,present,True
914,Ag,Silver,metalMinedSilver,1.0,present,True
915,Ag,Silver,metalMinedSilver,1.0,present,True
918,Ag,Silver,metalMinedSilver,0.0,absent,False
919,Ag,Silver,metalMinedSilver,0.0,absent,False
920,Ag,Silver,metalMinedSilver,0.0,absent,False
921,Ag,Silver,metalMinedSilver,0.0,absent,False
922,Ag,Silver,metalMinedSilver,0.0,absent,False
923,Ag,Silver,metalMinedSilver,0.0,absent,False
924,Ag,Silver,metalMinedSilver,0.0,absent,False
925,Ag,Silver,metalMinedSilver,0.0,absent,False
926,Ag,Silver,metalMinedSilver,0.0,absent,False
927,Ag,Silver,metalMinedSilver,0.0,absent,False
929,Ag,Silver,metalMinedSilver,0.0,absent,False
930,Ag,Silver,metalMinedSilver,0.0,absent,False
932,Ag,Silver,metalMinedSilver,0.0,absent,False
933,Ag,Silver,metalMinedSilver,0.0,absent,False
934,Ag,Silver,metalMinedSilver,1.0,present,True
935,Ag,Silver,metalMinedSilver,1.0,present,True
936,Ag,Silver,metalMinedSilver,1.0,present,True
937,Ag,Silver,metalMinedSilver,0.0,absent,False
938,Ag,Silver,metalMinedSilver,0.0,absent,False
941,Ag,Silver,metalMinedSilver,0.0,absent,False
942,Ag,Silver,metalMinedSilver,1.0,present,True
943,Ag,Silver,metalMinedSilver,0.0,absent,False
944,Ag,Silver,metalMinedSilver,1.0,present,True
945,Ag,Silver,metalMinedSilver,0.0,absent,False
946,Ag,Silver,metalMinedSilver,0.0,absent,False
947,Ag,Silver,metalMinedSilver,0.0,absent,False
948,Ag,Silver,metalMinedSilver,0.0,absent,False
950,Ag,Silver,metalMinedSilver,0.0,absent,False
951,Ag,Silver,metalMinedSilver,0.0,absent,False
952,Ag,Silver,metalMinedSilver,1.0,present,True
953,Ag,Silver,metalMinedSilver,0.0,absent,False
954,Ag,Silver,metalMinedSilver,0.0,absent,False
955,Ag,Silver,metalMinedSilver,0.0,absent,False
956,Ag,Silver,metalMinedSilver,0.0,absent,False
957,Ag,Silver,metalMinedSilver,1.0,present,True
958,Ag,Silver,metalMinedSilver,0.0,absent,False
963,Ag,Silver,metalMinedSilver,0.0,absent,False
964,Ag,Silver,metalMinedSilver,1.0,present,True
965,Ag,Silver,metalMinedSilver,0.0,absent,False
966,Ag,Silver,metalMinedSilver,1.0,present,True
967,Ag,Silver,metalMinedSilver,1.0,present,True
968,Ag,Silver,metalMinedSilver,0.0,absent,False
969,Ag,Silver,metalMinedSilver,0.0,absent,False
970,Ag,Silver,metalMinedSilver,0.0,absent,False
971,Ag,Silver,metalMinedSilver,0.0,absent,False
972,Ag,Silver,metalMinedSilver,0.0,absent,False
973,Ag,Silver,metalMinedSilver,0.0,absent,False
974,Ag,Silver,metalMinedSilver,0.0,absent,False
977,Ag,Silver,metalMinedSilver,1.0,present,True
978,Ag,Silver,metalMinedSilver,0.0,absent,False
979,Ag,Silver,metalMinedSilver,0.0,absent,False
980,Ag,Silver,metalMinedSilver,0.0,absent,False
981,Ag,Silver,metalMinedSilver,0.0,absent,False
982,Ag,Silver,metalMinedSilver,0.0,absent,False
983,Ag,Silver,metalMinedSilver,0.0,absent,False
984,Ag,Silver,metalMinedSilver,0.0,absent,False
985,Ag,Silver,metalMinedSilver,0.0,absent,False
986,Ag,Silver,metalMinedSilver,0.0,absent,False
987,Ag,Silver,metalMinedSilver,0.0,absent,False
988,Ag,Silver,metalMinedSilver,1.0,present,True
989,Ag,Silver,metalMinedSilver,1.0,present,True
990,Ag,Silver,metalMinedSilver,0.0,absent,False
993,Ag,Silver,metalMinedSilver,0.0,absent,False
995,Ag,Silver,metalMinedSilver,0.0,absent,False
996,Ag,Silver,metalMinedSilver,0.0,absent,False
997,Ag,Silver,metalMinedSilver,0.0,absent,False
998,Ag,Silver,metalMinedSilver,0.0,absent,False
999,Ag,Silver,metalMinedSilver,0.0,absent,False
1000,Ag,Silver,metalMinedSilver,0.0,absent,False
1001,Ag,Silver,metalMinedSilver,0.0,absent,False
1002,Ag,Silver,metalMinedSilver,1.0,present,True
1003,Ag,Silver,metalMinedSilver,0.0,absent,False
1004,Ag,Silver,metalMinedSilver,0.0,absent,False
1005,Ag,Silver,metalMinedSilver,0.0,absent,False
1007,Ag,Silver,metalMinedSilver,0.0,absent,False
1008,Ag,Silver,metalMinedSilver,0.0,absent,False
1009,Ag,Silver,metalMinedSilver,0.0,absent,False
1010,Ag,Silver,metalMinedSilver,0.0,absent,False
1011,Ag,Silver,metalMinedSilver,0.0,absent,False
1012,Ag,Silver,metalMinedSilver,0.0,absent,False
1013,Ag,Silver,metalMinedSilver,0.0,absent,False
1015,Ag,Silver,metalMinedSilver,0.0,absent,False
1016,Ag,Silver,metalMinedSilver,0.0,absent,False
1017,Ag,Silver,metalMinedSilver,0.0,absent,False
1018,Ag,Silver,metalMinedSilver,0.0,absent,False
1019,Ag,Silver,metalMinedSilver,0.0,absent,False
1020,Ag,Silver,metalMinedSilver,1.0,present,True
1021,Ag,Silver,metalMinedSilver,0.0,absent,False
1022,Ag,Silver,metalMinedSilver,0.0,absent,False
1023,Ag,Silver,metalMinedSilver,0.0,absent,False
1024,Ag,Silver,metalMinedSilver,0.0,absent,False
1025,Ag,Silver,metalMinedSilver,0.0,absent,False
1026,Ag,Silver,metalMinedSilver,0.0,absent,False
1029,Ag,Silver,metalMinedSilver,0.0,absent,False
1030,Ag,Silver,metalMinedSilver,0.0,absent,False
1031,Ag,Silver,metalMinedSilver,0.0,absent,False
1032,Ag,Silver,metalMinedSilver,1.0,present,True
1033,Ag,Silver,metalMinedSilver,0.0,absent,False
1034,Ag,Silver,metalMinedSilver,0.0,absent,False
1035,Ag,Silver,metalMinedSilver,0.0,absent,False
1036,Ag,Silver,metalMinedSilver,0.0,absent,False
1038,Ag,Silver,metalMinedSilver,0.0,absent,False
1040,Ag,Silver,metalMinedSilver,0.0,absent,False
1041,Ag,Silver,metalMinedSilver,0.0,absent,False
1042,Ag,Silver,metalMinedSilver,0.0,absent,False
1043,Ag,Silver,metalMinedSilver,0.0,absent,False
1044,Ag,Silver,metalMinedSilver,0.0,absent,False
1045,Ag,Silver,metalMinedSilver,0.0,absent,False
1046,Ag,Silver,metalMinedSilver,1.0,present,True
1047,Ag,Silver,metalMinedSilver,0.0,absent,False
1048,Ag,Silver,metalMinedSilver,0.0,absent,False
1049,Ag,Silver,metalMinedSilver,0.0,absent,False
1051,Ag,Silver,metalMinedSilver,0.0,absent,False
1052,Ag,Silver,metalMinedSilver,0.0,absent,False
1053,Ag,Silver,metalMinedSilver,1.0,present,True
1054,Ag,Silver,metalMinedSilver,0.0,absent,False
1055,Ag,Silver,metalMinedSilver,0.0,absent,False
1056,Ag,Silver,metalMinedSilver,0.0,absent,False
1057,Ag,Silver,metalMinedSilver,0.0,absent,False
1058,Ag,Silver,metalMinedSilver,1.0,present,True
1059,Ag,Silver,metalMinedSilver,0.0,absent,False
1060,Ag,Silver,metalMinedSilver,0.0,absent,False
1061,Ag,Silver,metalMinedSilver,1.0,present,True
1062,Ag,Silver,metalMinedSilver,0.0,absent,False
1063,Ag,Silver,metalMinedSilver,0.0,absent,False
1064,Ag,Silver,metalMinedSilver,1.0,present,True
1065,Ag,Silver,metalMinedSilver,0.0,absent,False
1066,Ag,Silver,metalMinedSilver,1.0,present,True
1067,Ag,Silver,metalMinedSilver,0.0,absent,False
1068,Ag,Silver,metalMinedSilver,0.0,absent,False
1069,Ag,Silver,metalMinedSilver,0.0,absent,False
1070,Ag,Silver,metalMinedSilver,1.0,present,True
1071,Ag,Silver,metalMinedSilver,0.0,absent,False
1072,Ag,Silver,metalMinedSilver,0.0,absent,False
1073,Ag,Silver,metalMinedSilver,0.0,absent,False
1074,Ag,Silver,metalMinedSilver,1.0,present,True
1075,Ag,Silver,metalMinedSilver,0.0,absent,False
1076,Ag,Silver,metalMinedSilver,0.0,absent,False
1077,Ag,Silver,metalMinedSilver,0.0,absent,False
1079,Ag,Silver,metalMinedSilver,1.0,present,True
1080,Ag,Silver,metalMinedSilver,0.0,absent,False
1081,Ag,Silver,metalMinedSilver,0.0,absent,False
1082,Ag,Silver,metalMinedSilver,0.0,absent,False
1083,Ag,Silver,metalMinedSilver,0.0,absent,False
1084,Ag,Silver,metalMinedSilver,0.0,absent,False
1085,Ag,Silver,metalMinedSilver,0.0,absent,False
1086,Ag,Silver,metalMinedSilver,0.0,absent,False
1087,Ag,Silver,metalMinedSilver,0.0,absent,False
1089,Ag,Silver,metalMinedSilver,0.0,absent,False
1090,Ag,Silver,metalMinedSilver,0.0,absent,False
1091,Ag,Silver,metalMinedSilver,1.0,present,True
1092,Ag,Silver,metalMinedSilver,1.0,present,True
1093,Ag,Silver,metalMinedSilver,0.0,absent,False
1094,Ag,Silver,metalMinedSilver,0.0,absent,False
1095,Ag,Silver,metalMinedSilver,0.0,absent,False
1096,Ag,Silver,metalMinedSilver,0.0,absent,False
1097,Ag,Silver,metalMinedSilver,0.0,absent,False
1098,Ag,Silver,metalMinedSilver,0.0,absent,False
1099,Ag,Silver,metalMinedSilver,0.0,absent,False
1100,Ag,Silver,metalMinedSilver,0.0,absent,False
1101,Ag,Silver,metalMinedSilver,0.0,absent,False
1102,Ag,Silver,metalMinedSilver,0.0,absent,False
1103,Ag,Silver,metalMinedSilver,0.0,absent,False
1104,Ag,Silver,metalMinedSilver,0.0,absent,False
1108,Ag,Silver,metalMinedSilver,0.0,absent,False
1109,Ag,Silver,metalMinedSilver,0.0,absent,False
1110,Ag,Silver,metalMinedSilver,0.0,absent,False
1111,Ag,Silver,metalMinedSilver,1.0,present,True
1112,Ag,Silver,metalMinedSilver,0.0,absent,False
1113,Ag,Silver,metalMinedSilver,1.0,present,True
1115,Ag,Silver,metalMinedSilver,0.0,absent,False
1117,Ag,Silver,metalMinedSilver,1.0,present,True
1118,Ag,Silver,metalMinedSilver,0.0,absent,False
1119,Ag,Silver,metalMinedSilver,0.0,absent,False
1120,Ag,Silver,metalMinedSilver,0.0,absent,False
1121,Ag,Silver,metalMinedSilver,0.0,absent,False
1122,Ag,Silver,metalMinedSilver,0.0,absent,False
1123,Ag,Silver,metalMinedSilver,0.0,absent,False
1124,Ag,Silver,metalMinedSilver,0.0,absent,False
1125,Ag,Silver,metalMinedSilver,0.0,absent,False
